Hogar,EXCLUIR,paraValidacion,Sector,DirCoordX,DirCoordY,MontoArr,IngresoHogar,Factor,AnosEstudio,CLASE,Sup_Prom_Constr_Hab_EOD,Calid_EOD_norm_inv,DensConstr_EOD,Dist_est_Metro_MC_KM,Dist_salida_Autop_MC_KM,Tiempo_Com_Stgo,Ingreso_Promedio_Zona_MM,Acc_Comercio_tpte_pub,Acc_Educacion_tpte_pub,Acc_Habitacion_tpte_pub,Acc_Industria_tpte_pub,Acc_Servicios_tpte_pub,Acc_Comercio_auto,Acc_Educacion_auto,Acc_Habitacion_auto,Acc_Industria_auto,Acc_Servicios_auto,CLUSTER7,CLUSTER2
228411,0,0,6,358924.9493,6280074.828,100000,348308,102.944443,8,1,58.5,0.36,0.063,5.129635563,7.743829622,60,0.448841222,873.54224,586.52017,10999.24114,462.60621,763.08935,3745.74,2359.82,41545.41,3158.85,3560.19,3,1
228421,0,0,6,355097.1498,6284363.008,117780,416872,84.835236,9,1,44.2,0.36,0.287,2.077773685,4.797196481,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
228432,0,0,6,352964.6147,6282028.983,175000,1350000,135.629196,15,2,41.2,0.36,0.244,0.479241364,2.430945256,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228441,0,0,6,352403.7494,6283198.146,200000,578264,106.562309,10,1,41.2,0.36,0.244,0.866689194,1.897769824,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228451,0,0,6,354648.9642,6280791.657,170000,1050000,51.95583,16,3,37.4,0.36,0.217,1.017158425,3.487636037,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
228461,1,1,6,355695.6111,6282057.687,150000,521269,57.368114,12,2,58.7,0.36,0.106,2.30459497,4.813971862,75,0.620444802,906.34455,632.20616,11198.43153,444.76216,771.64249,4260.89,2678.64,46792.94,3607.86,4065.16,3,1
228471,0,0,6,354783,6282457,250000,412219,82.910416,16,3,46.1,0.36,0.164,1.403056394,4.157407791,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
228481,1,1,6,354795.4853,6282481.606,180000,200000,82.910416,16,3,46.1,0.36,0.164,1.419468601,4.180580755,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
228491,0,0,6,350027.0195,6278898.251,80000,400000,91.342308,12,2,42.6,0.36,0.247,3.931347176,1.874600075,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228501,0,0,6,354554.786,6285143.891,180000,644045,70.310753,11,1,44.7,0.36,0.349,1.693190878,4.610727349,78,0.668249067,1939.98882,1160.9513,20269.51142,1196.36416,1941.22003,4594.37,2870.3,50085.18,3830.99,4413.17,2,1
228511,0,0,6,355426.4867,6281329.349,300000,2050001,126.154869,17,3,40.5,0.36,0.237,1.830952147,4.346658618,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
228521,0,0,6,352128.9506,6278225.115,80000,279804,77.10125,11,1,38.4,0.36,0.122,2.447651686,0.78537299,79,0.403503197,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,3,1
228531,0,0,6,353387.805,6284048.629,200000,489000,66.353111,12,2,44.2,0.36,0.287,0.472813753,3.081909774,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
228541,0,0,6,351879.9255,6280404.093,100000,1514338,136.614899,12,2,38.6,0.36,0.2,1.83627962,0.693927335,75,0.531230345,2057.68535,1421.99885,23621.09411,1351.48757,1920.28449,5313.62,3302.31,57325.35,4591.87,5156.41,5,1
228551,0,0,6,351744.085,6279947.051,60000,92394,101.504265,11,1,44.7,0.36,0.039,2.05276173,0.700240245,81,0.539696739,1046.93268,823.33642,14151.46842,763.97466,961.09634,4836.05,3034.07,52732.43,4198.39,4667.01,3,1
228560,0,0,6,351744.085,6279947.051,180000,457245,98.534859,11,1,44.7,0.36,0.039,2.05276173,0.700240245,81,0.539696739,1046.93268,823.33642,14151.46842,763.97466,961.09634,4836.05,3034.07,52732.43,4198.39,4667.01,3,1
228571,0,0,6,352984.6867,6281439.231,130000,789698,83.346748,12,2,41.2,0.36,0.244,0.833222902,2.091293211,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228581,0,0,6,352978.1696,6281470.853,230000,800000,83.346748,16,3,41.2,0.36,0.244,0.858106637,2.102064006,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228591,0,0,6,354542.3356,6282923.721,123430,290000,153.691772,12,2,46.1,0.36,0.164,1.336297453,4.011838436,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
228601,0,0,6,352765.1499,6283213.558,108000,760000,63.915703,14,2,41.2,0.36,0.244,0.57417247,2.257360869,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228611,0,0,6,354269.9787,6284349.637,128991,394524,152.098602,16,3,44.2,0.36,0.287,1.277072422,4.012925074,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
228621,1,1,6,353152.4299,6278638.573,120000,308908,125.328056,12,2,45.2,0.36,0.245,1.521694505,1.86775054,68,0.639175348,2166.71274,1469.17917,24893.87084,1454.93134,1997.80956,4560.49,2848.49,49679.01,3948.43,4395.07,2,1
228631,0,0,6,351213.6034,6283743.929,150000,460000,73.395401,12,2,43.8,0.36,0.205,1.929561762,1.090835603,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
228641,0,0,6,353362.1966,6283183.047,160000,241842,82.910416,10,1,46.1,0.36,0.164,0.504717049,2.846363028,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
228651,0,0,6,350569.9913,6283858.503,200000,323477,131.58844,12,2,43.8,0.36,0.205,2.50625281,0.965932743,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
228661,0,0,6,353010.883,6280485.361,160000,180000,54.802029,12,2,49.4,0.36,0.274,0.768286443,1.827676301,79,0.558761647,2005.01403,1292.77151,22553.10811,1332.84011,1935.01168,4905.13,3064.32,53253.32,4207.49,4716.55,5,1
228670,0,0,6,349953.8793,6277737.372,120000,500000,54.243484,12,2,42.6,0.36,0.247,4.467518395,1.569443601,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228680,0,0,6,354804.7234,6284487.605,100000,394360,67.0177,12,2,44.2,0.36,0.287,1.80564438,4.561754421,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
228690,0,0,6,351122.0885,6281558.873,120000,337825,108.871208,14,2,34,0.36,0.199,2.373727726,1.189607695,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
228700,0,0,6,350345.0953,6278206.788,50000,368000,116.280746,11,1,42.6,0.36,0.247,3.896846977,1.272826098,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228711,0,0,6,353929.8118,6284320.359,200000,500000,66.353111,12,2,44.2,0.36,0.287,0.943527549,3.686576705,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
228721,0,0,6,351575.2771,6282569.487,100000,83000,274.722473,11,1,34,0.36,0.199,1.853110903,1.093721909,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
228731,0,0,6,351531.0961,6282586.998,100000,790000,64.652985,12,2,34,0.36,0.199,1.899754253,1.046343329,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
228741,0,0,6,351524.0896,6282627.931,50000,152000,274.722473,9,1,34,0.36,0.199,1.914626909,1.028327506,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
228750,0,0,6,350553.7847,6277716.273,90000,582905,71.39933,11,1,42.6,0.36,0.247,3.975663263,0.969531197,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228761,0,0,6,350553.7847,6277716.273,50000,120000,91.342308,11,1,42.6,0.36,0.247,3.975663263,0.969531197,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228771,0,0,6,353267.8111,6279797.097,160000,621930,89.917809,12,2,52.4,0.36,0.472,0.57204686,2.158716735,60,0.693050375,2005.01403,1292.77151,22553.10811,1332.84011,1935.01168,4905.13,3064.32,53253.32,4207.49,4716.55,2,1
228781,0,0,6,354473.0763,6282425.907,200000,145000,36.169727,12,2,46.1,0.36,0.164,1.092287545,3.875853071,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
228791,0,0,6,350785.4956,6278582.093,60000,253719,97.251541,6,1,42.6,0.36,0.247,3.334927088,1.130785375,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228801,0,0,6,356374.4795,6284163.143,180000,759020,78.698372,16,3,65.8,0.36,0.036,3.267515417,5.980226002,61,1.254131,1387.86411,894.85539,15664.17048,810.58964,1284.09702,4631.99,2890.96,50689.55,3800.89,4457.82,2,1
228812,0,0,6,351821.7913,6279036.1,40000,102579,256.242859,11,1,38.4,0.36,0.122,2.204423526,1.34451105,79,0.403503197,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,3,1
228821,0,0,6,351878.8762,6278269.937,75000,550000,101.486435,9,1,38.4,0.36,0.122,2.593924478,0.650575371,79,0.403503197,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,3,1
228831,0,0,6,354366.6989,6281241.365,120000,451281,76.755798,17,3,40.5,0.36,0.237,0.791813508,3.296867172,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
228841,0,0,6,350912.5082,6278684.001,119363,77000,230.490463,5,1,42.6,0.36,0.247,3.176636061,1.136854304,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228852,0,0,6,355620.6303,6286462.241,250000,1237594,55.737103,15,2,42.2,0.36,0.156,2.918552991,5.230318114,75,0.825550297,1338.47247,968.77539,16769.40208,789.87033,1108.93452,4935.45,3058.72,53477.6,4063.11,4781.02,2,1
228861,0,0,6,352121.4772,6278821.078,70000,542212,81.241249,10,1,29.6,0.36,0.204,2.057807762,1.248563418,56,0.449397043,1401.19904,977.36687,16836.75722,963.2987,1285.59524,4987.26,3106.81,54031.2,4316.28,4836,5,1
228871,0,0,6,349407.3243,6277330.616,50000,439679,69.352577,12,2,42.6,0.36,0.247,5.145617859,2.152417983,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228880,0,0,6,355109.4135,6282060.234,174429,616742,104.48423,12,2,40.5,0.36,0.237,1.720441663,4.270881255,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
228890,0,0,6,356472.5241,6284828.408,150000,1200000,78.698372,17,3,65.8,0.36,0.036,3.491290361,6.249054271,61,1.254131,1387.86411,894.85539,15664.17048,810.58964,1284.09702,4631.99,2890.96,50689.55,3800.89,4457.82,2,1
228901,0,0,6,351402.6057,6283705.812,150000,180000,123.592796,12,2,43.8,0.36,0.205,1.747641107,1.191817828,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
228911,0,0,6,351456.8679,6283581.324,150000,217328,123.592796,9,1,43.8,0.36,0.205,1.693195237,1.153787782,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
228921,0,0,6,350026.3138,6278166.723,123682,80646,91.342308,11,1,42.6,0.36,0.247,4.199247807,1.560731619,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
228931,0,0,6,352697.8125,6282200.47,200000,280508,145.058472,12,2,41.2,0.36,0.244,0.700764861,2.275274317,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
228941,0,0,6,353735.107,6284942.041,140000,800000,47.410595,10,1,44.9,0.36,0.318,0.871420476,3.803396884,57,0.615532351,2654.49378,1655.45144,28771.6588,1708.85675,2627.62423,4813.72,3013.59,52504,4017.87,4627.31,5,1
228950,0,0,6,355471.9129,6280687.304,70000,420000,84.563896,12,2,37.4,0.36,0.217,1.805091925,4.296782557,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
228961,0,0,6,355384.8411,6280748.931,100000,870000,50.941051,5,1,37.4,0.36,0.217,1.749388652,4.215029646,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
228971,1,1,6,355442.8884,6280686.867,100000,1100000,66.427681,10,1,37.4,0.36,0.217,1.778006689,4.267804965,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
228981,0,0,6,351710.4926,6280371.437,100000,702350,129.777435,10,1,44.7,0.36,0.039,2.008082025,0.523706292,81,0.539696739,1046.93268,823.33642,14151.46842,763.97466,961.09634,4836.05,3034.07,52732.43,4198.39,4667.01,3,1
228990,0,0,6,349441.6645,6278259.928,120000,800000,71.442558,11,1,42.6,0.36,0.247,4.695382033,2.149207841,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229001,0,0,6,349263.0074,6278154.035,40000,193000,124.340179,10,1,42.6,0.36,0.247,4.900789624,2.300599044,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229011,0,0,6,355099.4284,6280842.495,100000,1100000,50.941051,11,1,37.4,0.36,0.217,1.461142583,3.940945312,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
229021,0,0,6,354305.8996,6284832.111,118655,165472,231.357742,12,2,44.7,0.36,0.349,1.354574573,4.243995841,78,0.668249067,1939.98882,1160.9513,20269.51142,1196.36416,1941.22003,4594.37,2870.3,50085.18,3830.99,4413.17,2,1
229030,0,0,6,356107.8553,6279689.042,120000,570000,148.42717,12,2,45.5,0.36,0.085,2.335456195,4.968100294,65,0.57111,1454.41038,919.14903,16550.00284,838.30107,1419.35391,3930.18,2476.58,43482.61,3364.52,3738.03,3,1
229040,0,0,6,355258.9058,6283170.204,200000,540180,73.347565,14,2,58.7,0.36,0.106,2.083321483,4.736390817,75,0.620444802,906.34455,632.20616,11198.43153,444.76216,771.64249,4260.89,2678.64,46792.94,3607.86,4065.16,3,1
229050,0,0,6,355246.9527,6282996.944,250000,1000000,131.502655,14,2,58.7,0.36,0.106,2.000374021,4.717477818,75,0.620444802,906.34455,632.20616,11198.43153,444.76216,771.64249,4260.89,2678.64,46792.94,3607.86,4065.16,3,1
229061,0,0,6,354870.8467,6286733.152,220000,2785591,55.737103,16,3,42.2,0.36,0.156,2.220943193,4.450521065,75,0.825550297,1338.47247,968.77539,16769.40208,789.87033,1108.93452,4935.45,3058.72,53477.6,4063.11,4781.02,2,1
229071,0,0,6,355715.2249,6283958.942,150000,950000,58.875778,12,2,43.1,0.36,0.264,2.585875203,5.292981022,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229081,1,1,6,353769.4577,6278727.851,114666,193000,232.321716,12,2,45.2,0.36,0.245,1.2900614,2.459827441,68,0.639175348,2166.71274,1469.17917,24893.87084,1454.93134,1997.80956,4560.49,2848.49,49679.01,3948.43,4395.07,2,1
229091,0,0,6,349576,6278668,120000,193000,69.352577,12,2,42.6,0.36,0.247,4.430219477,2.163527929,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229101,1,1,6,349714.7062,6278669.2,120000,300000,69.352577,12,2,42.6,0.36,0.247,4.297937638,2.040136879,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229111,0,0,6,353588.836,6284595.217,155335,1029044,102.630806,12,2,44.9,0.36,0.318,0.601752895,3.499858041,57,0.615532351,2654.49378,1655.45144,28771.6588,1708.85675,2627.62423,4813.72,3013.59,52504,4017.87,4627.31,5,1
229120,0,0,6,354367.8426,6283938.638,120000,1450903,76.029129,12,2,43.1,0.36,0.264,1.2547406,3.977048824,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229131,0,0,6,351374.4805,6283967.278,150000,480996,123.592796,14,2,43.8,0.36,0.205,1.702264184,1.365791136,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
229140,0,0,6,352628.3196,6278285.286,250000,760000,66.444962,11,1,36.9,0.36,0.202,2.088945514,1.238902255,70,0.519134692,1922.6914,1285.88887,21268.51996,1261.99075,1866.07105,4704.16,2939.67,51203.96,4065.91,4546.17,5,1
229151,0,0,6,351259.3671,6283075.288,100000,280000,93.839096,11,1,43.8,0.36,0.205,1.97239039,0.751117185,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
229161,0,0,6,353651.0277,6284064.977,250000,1500000,143.636108,17,3,44.2,0.36,0.287,0.657383142,3.333114111,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
229171,0,0,6,353197.4061,6280280.472,180000,930531,76.847626,12,2,49.4,0.36,0.274,0.653415515,2.012657774,79,0.558761647,2005.01403,1292.77151,22553.10811,1332.84011,1935.01168,4905.13,3064.32,53253.32,4207.49,4716.55,5,1
229180,0,0,6,355551.5178,6281890.99,100000,455000,133.587433,11,1,40.5,0.36,0.237,2.140966451,4.621814615,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
229191,0,0,6,351085.5574,6282329.899,100000,794822,83.489502,11,1,34,0.36,0.199,2.314202104,0.790865187,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229201,0,0,6,351011.2344,6282315.881,130000,613872,85.152626,11,1,34,0.36,0.199,2.387941738,0.751329023,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229210,0,0,6,351031.6328,6282275.492,120000,398650,148.201492,9,1,34,0.36,0.199,2.366503448,0.795486769,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229221,0,0,6,358623.5698,6279966.34,170000,480000,222.411987,12,2,38.6,0.36,0.045,4.828209961,7.445611385,66,0.386858846,873.54224,586.52017,10999.24114,462.60621,763.08935,3745.74,2359.82,41545.41,3158.85,3560.19,3,1
229231,0,0,6,350918.519,6281854.037,60000,300000,82.661583,12,2,34,0.36,0.199,2.508206307,1.109365509,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229241,0,0,6,354846.2687,6282152.512,105838,630000,76.755798,12,2,40.5,0.36,0.237,1.450787876,4.070074052,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
229251,0,0,6,351336,6283779,200000,590839,73.395401,12,2,43.8,0.36,0.205,1.803060195,1.19707333,68,0.58126689,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,5,1
229261,0,0,6,353460.2228,6279483.557,150000,1247116,239.021179,12,2,47.7,0.36,0.291,0.630675501,2.440515082,83,0.6889515,2180.55893,1484.20859,25216.56165,1461.79506,1998.85716,4886.32,3047,53012.51,4216.81,4719.74,2,1
229270,0,0,6,354306.8175,6282388.32,150000,1304711,46.707687,12,2,46.1,0.36,0.164,0.922044348,3.715382748,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
229281,0,0,6,354229.6194,6282341.878,200000,950000,47.638115,12,2,46.1,0.36,0.164,0.838807799,3.625339997,68,0.719845148,2160.21228,1360.07899,23616.63079,1357.66423,2173.9569,5004.54,3134.02,54572.6,4243.74,4793.59,2,1
229290,1,1,6,351721.6319,6282679.49,130000,655803,83.489502,6,1,34,0.36,0.199,1.720776441,1.210072143,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229302,0,0,6,351766.1681,6282687.7,100000,148291,274.722473,9,1,34,0.36,0.199,1.679345254,1.252557587,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229311,0,0,6,351748.3536,6282684.416,150000,1240000,138.595459,13,2,34,0.36,0.199,1.695894088,1.235539511,81,0.525744063,1254.16197,896.83708,15971.53319,710.15893,1186.47848,5411.25,3353.88,58152.39,4658.06,5269.18,5,1
229322,0,0,6,355004.9893,6283945.68,116290,636603,75.275154,12,2,43.1,0.36,0.264,1.88087907,4.59645538,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229332,0,0,6,355035.4209,6283900.059,135902,827468,76.029129,12,2,43.1,0.36,0.264,1.904161618,4.615920252,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229341,0,0,6,349537.1023,6277828.025,50000,193000,91.287048,10,1,42.6,0.36,0.247,4.788478134,1.988835601,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229351,0,0,6,349723.7195,6279327.904,60000,625000,55.841423,12,2,39.5,0.36,0.31,4.129917707,1.796849558,120,0.561116879,1046.93268,823.33642,14151.46842,763.97466,961.09634,4836.05,3034.07,52732.43,4198.39,4667.01,5,1
229361,0,0,6,354695.4116,6284237,200000,1393392,66.353111,10,1,44.2,0.36,0.287,1.657428962,4.376172852,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
229371,0,0,6,354725.8498,6284214.236,121686,550000,111.73407,12,2,44.2,0.36,0.287,1.677944587,4.398260893,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
229381,0,0,6,354558.0114,6281373.731,100000,840000,133.587433,7,1,40.5,0.36,0.237,1.02104525,3.517182818,76,0.67394946,2093.29765,1330.45928,23120.43014,1306.87438,2030.85623,4709.01,2955.1,51483.88,4017.46,4508.72,2,1
229391,0,0,6,350188.0265,6278654.524,100000,334180,54.786785,12,2,42.6,0.36,0.247,3.856543085,1.626847013,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229401,0,0,6,350532,6278313,90000,980000,91.287048,12,2,42.6,0.36,0.247,3.681999133,1.152474736,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229411,0,0,6,354886.9823,6280768.969,100000,321408,50.941051,5,1,37.4,0.36,0.217,1.256123797,3.721532999,65,0.5226018,1692.33649,1084.44436,19114.49932,1038.71023,1660.68743,4607.57,2887.17,50322.7,3946.74,4413.62,5,1
229421,0,0,6,350970.3197,6278872.71,65000,670000,124.340179,10,1,42.6,0.36,0.247,3.04848692,1.273837139,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229432,1,1,6,350185.1125,6278646.318,70000,541956,54.786785,11,1,42.6,0.36,0.247,3.862175177,1.624572536,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229441,0,0,6,355901.1436,6283463.75,150000,684532,58.875778,12,2,43.1,0.36,0.264,2.757788538,5.400735115,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229451,0,0,6,349532.2391,6278067.949,150000,244269,91.342308,12,2,42.6,0.36,0.247,4.688053383,2.020331262,89,0.421978693,982.47135,784.86652,13531.87262,741.16695,886.49435,4431.89,2801.55,48780.25,3863.83,4269.02,5,1
229461,0,0,6,352493.1049,6283561.842,150000,183478,95.900642,11,1,44.7,0.36,0.109,0.660626538,2.07321706,69,0.658637645,2278.94877,1432.64369,24780.17623,1387.75048,2261.48537,5720.43,3546.15,61509.69,4909.05,5564.13,3,1
229471,1,1,6,354021.2932,6284401.313,150000,633973,84.835236,14,2,44.2,0.36,0.287,1.024859173,3.80246469,71,0.667680391,2491.25181,1570.36358,26988.00801,1588.0968,2440.83644,4782.9,3004.38,52295.73,4036.4,4574.32,2,1
229482,0,0,6,353949.409,6283850.015,200000,285441,105.556625,12,2,43.1,0.36,0.264,0.827339851,3.55011783,69,0.754716253,1709.40577,1028.38371,18311.78939,917.03406,1652.27728,4514.39,2826.15,49539.31,3714.25,4328.16,2,1
229491,0,0,6,352587.246,6281657.774,180132,752539,136.987701,17,3,41.2,0.36,0.244,0.994500009,1.901843177,60,0.801654093,2223.85535,1434.30884,24884.0018,1395.43413,2193.50796,5081.66,3181.05,55327.32,4328.24,4887.9,2,1
